transition,target,condition,gene,direction,recipe_rank,weight,lof_fraction,gof_fraction,neither_fraction,ensembl_id,OT_SM_bucket,OT_AB_bucket,OT_PR_bucket,OT_top_bucket,n_drugs,delivery_call,note
toward_older_Stim8hr,toward_older,Stim8hr,C3orf38,knockdown,5,0.071562,0.348,0.2262,0.4258,ENSG00000179021,,Human Protein Atlas loc,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim8hr,toward_older,Stim8hr,NBN,knockdown,6,0.067349,0.348,0.2262,0.4258,ENSG00000104320,Structure with Ligand,,UniProt Ubiquitination,SM-tractable (ligandable),0,CRISPRi or SM inhibitor (ligandable: Structure with Ligand),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim8hr,toward_older,Stim8hr,PLEKHO1,knockdown,7,0.067176,0.348,0.2262,0.4258,ENSG00000023902,,UniProt loc high conf,Half-life Data,AB-tractable (surface),0,CRISPRi or antibody blockade (surface protein),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim8hr,toward_older,Stim8hr,CALM1,knockdown,8,0.066543,0.348,0.2262,0.4258,ENSG00000198668,Approved Drug,GO CC high conf,UniProt Ubiquitination,clinical drug,2,CRISPRi (SM inhibitor available: 2 drugs),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim8hr,toward_older,Stim8hr,SMG1,knockdown,9,0.06627,0.348,0.2262,0.4258,ENSG00000157106,Structure with Ligand,,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRi or SM inhibitor (ligandable: Structure with Ligand),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim8hr,toward_older,Stim8hr,ALKBH4,knockdown,10,0.064888,0.348,0.2262,0.4258,ENSG00000160993,,,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim8hr,toward_older,Stim8hr,TOP3B,knockdown,11,0.064134,0.348,0.2262,0.4258,ENSG00000100038,,,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim8hr,toward_older,Stim8hr,GPR15,knockdown,12,0.063838,0.348,0.2262,0.4258,ENSG00000154165,Druggable Family,UniProt loc high conf,,AB-tractable (surface),0,CRISPRi or antibody blockade (surface protein),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim8hr,toward_older,Stim8hr,RANBP3,knockdown,13,0.063119,0.348,0.2262,0.4258,ENSG00000031823,,,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim8hr,toward_older,Stim8hr,GPRIN3,knockdown,14,0.061199,0.348,0.2262,0.4258,ENSG00000185477,,,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim8hr,toward_older,Stim8hr,SLC38A10,knockdown,15,0.060688,0.348,0.2262,0.4258,ENSG00000157637,,UniProt SigP or TMHMM,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim8hr,toward_older,Stim8hr,KLF3,activation,1,0.104973,0.348,0.2262,0.4258,ENSG00000109787,,,UniProt Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,CAMK1,activation,2,0.085969,0.348,0.2262,0.4258,ENSG00000134072,Structure with Ligand,,UniProt Ubiquitination,SM-tractable (ligandable),0,CRISPRa or SM agonist (ligandable: Structure with Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,VANGL1,activation,3,0.081244,0.348,0.2262,0.4258,ENSG00000173218,Structure with Ligand,UniProt SigP or TMHMM,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRa or SM agonist (ligandable: Structure with Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,ZNF260,activation,4,0.079317,0.348,0.2262,0.4258,ENSG00000254004,,,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,JMJD4,activation,5,0.072313,0.348,0.2262,0.4258,ENSG00000081692,,,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,CCDC43,activation,6,0.071343,0.348,0.2262,0.4258,ENSG00000180329,,,UniProt Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,CD58,activation,7,0.067282,0.348,0.2262,0.4258,ENSG00000116815,,GO CC high conf,Database Ubiquitination,AB-tractable (surface),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,IFT88,activation,8,0.064296,0.348,0.2262,0.4258,ENSG00000032742,,,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,HPS4,activation,9,0.062819,0.348,0.2262,0.4258,ENSG00000100099,,Human Protein Atlas loc,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,LRP10,activation,10,0.061779,0.348,0.2262,0.4258,ENSG00000197324,,UniProt SigP or TMHMM,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,ZNF785,activation,11,0.059107,0.348,0.2262,0.4258,ENSG00000197162,,,,undruggable (no handle),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,VCPKMT,activation,12,0.055708,0.348,0.2262,0.4258,ENSG00000100483,Structure with Ligand,,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRa or SM agonist (ligandable: Structure with Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,IL16,activation,13,0.053352,0.348,0.2262,0.4258,ENSG00000172349,,GO CC high conf,Database Ubiquitination,AB-tractable (surface),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,ETS2,activation,14,0.052856,0.348,0.2262,0.4258,ENSG00000157557,,GO CC high conf,Database Ubiquitination,AB-tractable (surface),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim8hr,toward_older,Stim8hr,PCMT1,activation,15,0.052798,0.348,0.2262,0.4258,ENSG00000120265,Structure with Ligand,,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRa or SM agonist (ligandable: Structure with Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,TRAF4,knockdown,1,0.084638,0.3206,0.2549,0.4245,ENSG00000076604,,UniProt loc med conf,UniProt Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim48hr,toward_older,Stim48hr,RASGRP1,knockdown,2,0.081105,0.3206,0.2549,0.4245,ENSG00000172575,High-Quality Ligand,GO CC high conf,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRi or SM inhibitor (ligandable: High-Quality Ligand),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,VCF2,knockdown,3,0.080173,0.3206,0.2549,0.4245,ENSG00000182518,,,,undruggable (no handle),0,CRISPRi/shRNA (no SM tractability),Suppression needed; no OT tractability handle at all — CRISPRi/shRNA only.
toward_older_Stim48hr,toward_older,Stim48hr,CNKSR2,knockdown,4,0.079014,0.3206,0.2549,0.4245,ENSG00000149970,,GO CC high conf,Half-life Data,AB-tractable (surface),0,CRISPRi or antibody blockade (surface protein),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,RMI1,knockdown,5,0.077918,0.3206,0.2549,0.4245,ENSG00000178966,Structure with Ligand,,UniProt Ubiquitination,SM-tractable (ligandable),0,CRISPRi or SM inhibitor (ligandable: Structure with Ligand),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,KYAT1,knockdown,6,0.077904,0.3206,0.2549,0.4245,ENSG00000171097,Structure with Ligand,,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRi or SM inhibitor (ligandable: Structure with Ligand),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,ALDH3A2,knockdown,7,0.07516,0.3206,0.2549,0.4245,ENSG00000072210,,UniProt SigP or TMHMM,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim48hr,toward_older,Stim48hr,CENPS,knockdown,8,0.073975,0.3206,0.2549,0.4245,ENSG00000175279,,,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim48hr,toward_older,Stim48hr,GOLGA1,knockdown,9,0.072209,0.3206,0.2549,0.4245,ENSG00000136935,,UniProt loc high conf,Database Ubiquitination,AB-tractable (surface),0,CRISPRi or antibody blockade (surface protein),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,CCDC90B,knockdown,10,0.068482,0.3206,0.2549,0.4245,ENSG00000137500,,UniProt SigP or TMHMM,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim48hr,toward_older,Stim48hr,CCR4,knockdown,11,0.065142,0.3206,0.2549,0.4245,ENSG00000183813,High-Quality Ligand,Approved Drug,Small Molecule Binder,clinical drug,1,CRISPRi (SM inhibitor available: 1 drugs),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,ABCB8,knockdown,12,0.063656,0.3206,0.2549,0.4245,ENSG00000197150,Structure with Ligand,UniProt SigP or TMHMM,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRi or SM inhibitor (ligandable: Structure with Ligand),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,MEN1,knockdown,13,0.063083,0.3206,0.2549,0.4245,ENSG00000133895,Phase 1 Clinical,,Database Ubiquitination,clinical drug,3,CRISPRi (SM inhibitor available: 3 drugs),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,TET2,knockdown,14,0.062398,0.3206,0.2549,0.4245,ENSG00000168769,Structure with Ligand,,UniProt Ubiquitination,SM-tractable (ligandable),0,CRISPRi or SM inhibitor (ligandable: Structure with Ligand),Suppression direction maps onto an existing pharmacological handle.
toward_older_Stim48hr,toward_older,Stim48hr,MLLT6,knockdown,15,0.061712,0.3206,0.2549,0.4245,ENSG00000275023,,,Database Ubiquitination,degrader-only (PREDICTED),0,CRISPRi/degrader (no SM tractability; degrader PREDICTED only),Suppression needed; only PREDICTED ubiquitination handle (no real SM/AB) — genetic CRISPRi/shRNA is the dependable route.
toward_older_Stim48hr,toward_older,Stim48hr,TBC1D10A,activation,1,0.07487,0.3206,0.2549,0.4245,ENSG00000099992,,GO CC high conf,Database Ubiquitination,AB-tractable (surface),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,NFATC2IP,activation,2,0.073583,0.3206,0.2549,0.4245,ENSG00000176953,,,UniProt Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,COX7A2L,activation,3,0.073268,0.3206,0.2549,0.4245,ENSG00000115944,,UniProt SigP or TMHMM,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,CTNNA1,activation,4,0.06986,0.3206,0.2549,0.4245,ENSG00000044115,Structure with Ligand,UniProt loc high conf,UniProt Ubiquitination,SM-tractable (ligandable),0,CRISPRa or SM agonist (ligandable: Structure with Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,FZD3,activation,5,0.064828,0.3206,0.2549,0.4245,ENSG00000104290,,GO CC high conf,UniProt Ubiquitination,AB-tractable (surface),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,ZNF224,activation,6,0.063892,0.3206,0.2549,0.4245,ENSG00000267680,,,UniProt Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,CSTPP1,activation,7,0.062378,0.3206,0.2549,0.4245,ENSG00000149179,,,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,ZNF583,activation,8,0.062022,0.3206,0.2549,0.4245,ENSG00000198440,,,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,SLC27A4,activation,9,0.061576,0.3206,0.2549,0.4245,ENSG00000167114,High-Quality Ligand,GO CC high conf,Database Ubiquitination,SM-tractable (ligandable),0,CRISPRa or SM agonist (ligandable: High-Quality Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,TIMM21,activation,10,0.061437,0.3206,0.2549,0.4245,ENSG00000075336,,UniProt SigP or TMHMM,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,TACO1,activation,11,0.059652,0.3206,0.2549,0.4245,ENSG00000136463,,,Database Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,CARMIL1,activation,12,0.058949,0.3206,0.2549,0.4245,ENSG00000079691,,UniProt loc high conf,Database Ubiquitination,AB-tractable (surface),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,UBE2L6,activation,13,0.058421,0.3206,0.2549,0.4245,ENSG00000156587,Structure with Ligand,,UniProt Ubiquitination,SM-tractable (ligandable),0,CRISPRa or SM agonist (ligandable: Structure with Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,ZSCAN22,activation,14,0.05696,0.3206,0.2549,0.4245,ENSG00000182318,,,UniProt Ubiquitination,degrader-only (PREDICTED),0,"CRISPRa or ORF overexpression (activation, not SM-druggable)","Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
toward_older_Stim48hr,toward_older,Stim48hr,LGALS1,activation,15,0.055662,0.3206,0.2549,0.4245,ENSG00000100097,Structure with Ligand,UniProt loc high conf,Database Ubiquitination,SM-tractable (ligandable),1,CRISPRa or SM agonist (ligandable: Structure with Ligand),"Activation not addressable by SM/AB tractability (those handles block/degrade, not induce); requires CRISPRa/ORF. GOF direction is a CRISPRa hypothesis from the sign-flip model, not a measured activation effect."
